1161633484,256,38659,16233,4,4,
2142039140,258,54045,77024,4,4,
1386864787,260,32907,97389,4,4,
1225677580,262,62561,88592,4,3,
110484612,264,93847,24168,4,4,
419866398,266,35960,77118,4,4,
817290992,268,42765,44170,3,4,
2018305702,270,25970,93368,4,4,
1727111117,272,87667,42198,4,3,
159943761,274,88203,93526,3,4,
212303123,276,4119,23909,4,4,
882051014,278,52189,21870,4,4,
633625628,280,10962,34020,3,4,
1984657669,282,50194,69529,4,3,
1992979856,284,97496,49665,4,4,
736903667,286,71496,47375,4,4,
1497285537,288,53406,12619,4,3,
345764480,290,23852,54509,3,4,
1969847918,292,75176,77165,4,3,
2007839654,294,56151,56073,4,4,
1964990289,296,35016,10946,3,4,
542458654,298,50129,49390,4,3,
1376435538,300,11026,38549,4,4,
1776189082,302,63857,58431,3,3,
2060263915,304,66546,42207,4,4,
565559347,306,40883,1609,17,4,
803879075,308,55374,84871,4,3,
1223761684,310,37386,88289,3,4,
1810868541,312,10388,5426,4,4,
424162989,314,29516,95005,4,3,
1944960982,316,4079,74422,4,4,
802999657,318,64361,98634,4,3,
15235742,320,80544,28429,4,4,
973881613,322,45720,47209,4,4,
499821470,324,2927,67643,3,3,
1800813253,326,43226,35006,4,4,
112539947,328,9615,3382,4,4,
180670829,330,68889,60677,4,4,
1432156948,332,566,75751,4,4,
1727988778,334,10035,88867,4,3,
1701986528,336,76565,90858,4,4,
697911791,338,82684,98389,3,4,
1470349881,340,74382,93586,4,4,
254671811,342,66244,91792,4,4,
1130935114,344,22419,62072,3,3,
1437976408,346,48740,21587,4,4,
1107758168,348,86956,99,4,4,
1904207405,350,30282,75552,3,3,
130687617,352,25866,19242,4,4,
1458964555,354,32276,95775,4,4,
667861696,356,78024,46069,3,4,
1163381798,358,14030,91874,4,4,
1795032191,360,26853,54441,4,3,
1983224686,362,23217,33316,3,4,
681060925,364,10465,94479,4,4,
359272186,366,28971,45454,4,4,
1950636257,368,43914,84380,3,4,
1373974532,370,88946,5841,4,3,
2043492085,372,44562,35881,4,4,
1713347355,374,23519,59446,3,4,
1081976105,376,43690,99569,4,4,
264372579,378,84828,86997,4,4,
1134536389,380,97161,23330,4,3,
1052402202,382,42858,42069,4,4,
1057961975,384,24096,4720,4,16,
2071312054,386,89940,16319,4,4,
1608907432,388,50840,78541,4,4,
510274075,390,24185,51230,3,4,
1368754677,392,81235,47379,4,4,
299772623,394,92620,51527,4,4,
1316954691,396,25822,6546,3,3,
1400636837,398,63284,44894,4,4,
1692179114,400,65201,97089,4,4,
123251158,402,91127,39724,3,3,
671078187,404,58795,27335,4,4,
1826006750,406,18203,37373,4,3,
1265678261,408,73051,81426,4,4,
183252632,410,24403,63632,4,4,
1235140755,412,64430,2558,4,3,
194346218,414,79929,23302,4,4,
1784261162,416,96330,10650,4,4,
1070612563,418,90333,59422,4,3,
1557066297,420,6094,14360,4,4,
852339907,422,1323,45676,4,4,
1369114134,424,99516,1210,4,4,
1984050259,426,2026,9871,4,4,
665171759,428,53581,92291,4,3,
185143598,430,38930,42488,4,4,
1064992301,432,85433,87396,4,4,
890005039,434,23465,92396,3,3,
811907688,436,12879,84833,4,4,
344599989,438,31731,9794,4,4,
663547311,440,32084,31894,3,3,
828153734,442,62606,9870,4,4,
446612702,444,68860,56703,4,4,
473469762,446,3421,26722,4,4,
1966714839,448,98919,71694,3,4,
1067332094,450,48304,11671,4,3,
1382328431,452,4236,46567,4,4,
528290727,454,95947,28989,3,4,
148759563,456,9129,40624,4,3,
906745785,458,12082,15258,4,4,
696154389,460,35066,59703,3,3,
714044924,462,81299,60134,4,4,
1781347480,464,20427,11999,4,4,
727528190,466,83609,52613,3,4,
5239001,468,2441,91317,4,4,
1039677964,470,18825,61576,4,3,
1602627167,472,79195,10871,3,4,
1237601947,474,26567,76719,4,4,
897281174,476,77686,53924,4,4,
637220338,478,81276,7881,3,4,
331769388,480,4215,44316,4,4,
408313636,482,60903,42990,4,4,
1684054127,484,43760,68540,3,4,
869147904,486,66729,32498,4,4,
697514700,488,88064,70966,4,4,
1686140091,490,16893,34120,3,4,
961368712,492,99694,37580,4,3,
1424474367,494,31828,71887,4,4,
432685053,496,86843,46106,3,3,
661498709,498,3380,64829,17,4,
191491981,500,61822,42507,3,4,
1294404346,502,80052,22705,4,3,
1365457153,504,87773,76977,4,4,
1461279938,506,94831,3451,4,4,
1570793774,508,60920,99437,4,4,
300260756,510,28090,84115,3,4,
480915604,512,15785,85217,4,3,
724140127,514,22612,66785,4,4,
1574879355,516,2432,38809,4,3,
830818447,518,35048,81553,4,4,
773731326,520,30306,99574,3,4,
1030404124,522,39218,8277,4,3,
584937675,524,10015,15305,4,4,
1637142880,526,25154,9563,3,4,
1084374104,528,31204,16600,4,4,
915753914,530,54129,72111,4,4,
2110304779,532,74909,65031,3,4,
485725306,534,39857,86744,4,4,
1989402764,536,26724,99754,3,4,
2142659043,538,93181,29828,4,3,
1322795681,540,71354,6297,4,4,
236853214,542,49342,71982,4,4,
870350218,544,1277,90905,3,4,
1001500683,546,90370,94336,4,4,
1033355336,548,67880,96563,4,3,
153769587,550,63905,19354,3,4,
763756620,552,90701,73163,4,4,
481124430,554,27589,48773,4,4,
1503186063,556,33817,18470,3,4,
400642554,558,47378,17552,4,3,
977915087,560,25575,99587,4,4,
1940233722,562,19314,56778,4,3,
1320294151,564,92636,92408,4,4,
300924374,566,26433,20284,4,4,
1084240118,568,13819,77887,3,3,
270307235,570,60212,51361,4,4,
391417758,572,18164,7357,4,4,
519504013,574,13678,53657,4,3,
1147495962,576,2820,52032,4,4,
727044383,578,84613,6344,4,4,
1891442155,580,37154,10504,4,3,
553389744,582,12321,81630,4,4,
1486857322,584,2590,19819,4,4,
2052954912,586,32668,78908,3,3,
1742741162,588,15289,45646,4,4,
1516183034,590,55688,62050,4,3,
593060225,592,21918,27785,4,4,
579307365,594,83498,53474,4,4,
583768440,596,89687,37173,4,4,
1139726721,598,52960,30060,3,4,
970992350,600,67476,32865,4,3,
2085953687,602,79280,23075,4,4,
1897924815,604,21629,70433,3,4,
759827996,606,71325,44810,4,3,
227597426,608,13054,38746,4,4,
1538633859,610,75285,51151,3,4,
1812503280,612,81132,69996,4,3,
1161119838,614,28216,66809,4,4,
1276807567,616,35061,90553,4,4,
1123193277,618,94964,41014,4,4,
119841208,620,96451,89077,4,4,
1813049214,622,51549,10449,4,4,
1746656017,624,7287,46211,4,4,
612414664,626,11533,62931,3,4,
1730311422,628,85958,74862,4,3,
562420970,630,22955,17761,4,4,
42319716,632,32020,55783,4,4,
1036224839,634,26390,89920,4,3,
1674497813,636,87231,54566,4,4,
1321120167,638,86087,24980,4,4,
136615104,640,87201,43214,4,3,
322075498,642,7530,81976,4,4,
739703815,644,97748,58914,4,4,
232639827,646,63822,42294,3,4,
676641907,648,49701,65646,4,4,
227517763,650,82701,84290,4,3,
1190763288,652,67695,38097,3,4,
807245375,654,91462,17682,4,4,
1773583343,656,30239,83421,4,3,
1535681658,658,1216,78779,3,4,
543677842,660,96566,3524,4,4,
1805731203,662,66393,85261,4,4,
234727782,664,49654,46330,3,4,
1614810275,666,51927,37147,4,3,
838602889,668,8995,27875,4,4,
1946804518,670,92807,52127,4,4,
385693414,672,66270,69869,4,3,
514263934,674,70829,85363,4,4,
223900451,676,79378,8207,4,4,
381039333,678,44804,12874,4,3,
1635690848,680,90760,58719,4,4,
341025773,682,59407,56004,3,4,
21694075,684,84690,15179,4,4,
923602491,686,13662,95190,4,4,
1098383888,688,43605,26575,4,3,
67781336,690,93396,87722,4,4,
564349735,692,57386,65917,4,4,
2028358737,694,95780,15183,4,3,
1141771934,696,71373,67460,4,4,
777621840,698,21094,41231,4,4,
2024626493,700,78323,37658,4,4,
487724768,702,91722,20860,4,4,
1619872080,704,47912,20676,3,3,
393204045,706,66259,63253,4,4,
1890703434,708,92355,31378,4,4,
2123629778,710,66499,7952,4,3,
1556943876,712,75301,38620,4,4,
1268154341,714,75802,64484,4,4,
536813942,716,13454,96400,3,3,
332955146,718,567,89428,4,4,
258643577,720,50626,64288,4,4,
1571830009,722,48077,28362,4,3,
2006772950,724,60579,46400,4,4,
2078432023,726,28726,92725,4,4,
1938186895,728,69510,15660,4,4,
1768408248,730,83452,599,4,4,
1943990064,732,69442,13340,4,3,
517256062,734,41443,75933,4,4,
741608833,736,819,46421,4,4,
117139002,738,22610,15597,3,4,
1991588518,740,50772,40390,4,4,
1426889623,742,73181,83470,4,4,
1761189160,744,91029,87114,3,3,
1108071999,746,77744,3544,4,4,
901344241,748,45357,92747,4,4,
1711199615,750,66411,45766,4,4,
419236880,752,8620,32298,3,4,
1848966452,754,77837,20471,4,3,
2102558620,756,87041,1211,4,4,
243597365,758,22216,61228,3,4,
2022549732,760,28014,95129,4,3,
485891786,762,61164,4396,4,4,
283343003,764,98509,44680,3,4,
1613562858,766,94024,6336,4,4,
1199259608,768,73462,59821,4,4,
1277209197,770,67114,72152,3,16,
1068875704,772,15675,314,4,4,
489675451,774,53846,57392,4,3,
1191985784,776,81944,62992,3,4,
1806442603,778,82101,13525,4,4,
1954231747,780,31070,19441,4,3,
1454012596,782,70442,12065,3,4,
1123151597,784,81840,65712,4,4,
1885313414,786,37030,95659,4,4,
2138728441,788,86052,68809,3,4,
400171277,790,13522,32150,4,3,
32264180,792,30199,95134,4,4,
598032417,794,55299,14100,3,4,
823769608,796,84156,65923,4,3,
1276584723,798,15697,86981,4,4,
694277748,800,22821,61156,3,4,
1382190101,802,62335,23770,4,3,
1773751106,804,9654,77252,4,4,
1337569194,806,95804,19232,3,4,
1430568580,808,83606,46789,4,4,
1090081143,810,67501,45158,4,4,
1503700651,812,98635,90723,3,3,
1382921265,814,53702,12287,4,4,
753651964,816,41921,38425,4,4,
814659194,818,25020,19098,3,3,
2035993573,820,79304,80030,4,4,
2037594004,822,91565,61559,4,3,
1624852956,824,73358,45976,4,4,
2127630378,826,61516,59739,3,4,
1667201718,828,54300,33736,4,3,
647877144,830,16736,32939,4,4,
806453912,832,96010,20546,4,4,
1238873438,834,21026,94720,4,4,
1595795873,836,14163,95653,3,4,
842189664,838,6200,373,4,3,
1017288165,840,2393,93704,4,4,
1987237952,842,8324,50174,3,4,
126781049,844,20471,94699,4,3,
113478490,846,81232,59865,4,4,
407664186,848,81101,12076,4,4,
1453426011,850,90766,73222,3,3,
1899054325,852,53579,25515,4,4,
1091837691,854,96867,77306,4,4,
1198644273,856,9798,85088,3,3,
1700494857,858,37246,91922,4,4,
511349858,860,63854,10630,4,4,
2080807182,862,92664,24007,3,4,
1864389259,864,62404,25745,4,4,
105615780,866,15225,30340,4,3,
730015977,868,25198,93761,4,4,
787102190,870,90681,55992,3,4,
1526150595,872,38765,32404,4,4,
1560823200,874,36612,33792,4,4,
55413602,876,78530,11083,4,4,
562339132,878,17089,31505,4,4,
138049273,880,10677,23558,4,4,
416476144,882,85267,38627,4,3,
1410741212,884,55947,87876,4,4,
549490661,886,45014,85280,4,4,
195625781,888,62564,89970,3,4,
1889247331,890,24580,16484,4,4,
1887649049,892,63096,9897,4,3,
67698437,894,8520,61900,3,4,
1388341613,896,65338,47407,4,4,
1710042417,898,16238,22630,4,3,
1314556167,900,21062,34093,4,4,
1497442643,902,37590,94044,4,4,
90053488,904,31171,38604,4,4,
395551643,906,46915,52914,4,4,
656374752,908,52925,71285,4,3,
619325375,910,54639,90355,3,4,
79253084,912,96144,29298,4,4,
1404382941,914,92663,7408,4,3,
2107144623,916,51894,38023,3,4,
1158418273,918,49264,8706,4,4,
229044034,920,7231,53564,4,4,
1144566938,922,67280,28083,4,4,
1569942917,924,90318,14701,3,3,
1110526361,926,53776,54513,4,4,
1134980303,928,71962,18051,4,4,
2060602981,930,64067,52408,3,3,
774062567,932,83784,63903,4,4,
371096297,934,25173,29150,4,4,
1743197686,936,31331,47617,4,4,
217541152,938,77642,21035,4,4,
793578007,940,31328,95025,3,3,
15049505,942,92885,44238,4,4,
691771367,944,41843,95972,4,4,
524783235,946,62727,32110,3,3,
827247593,948,93335,75092,4,4,
1111278020,950,40372,82497,4,4,
1236795451,952,10046,24853,4,3,
1042227209,954,96868,60436,4,4,
509730514,956,18521,93728,4,4,
498474268,958,29635,81211,4,3,
260815399,960,6385,97920,3,4,
1257431701,962,97958,33834,4,3,
783324466,964,57130,40262,4,3,
1726792235,966,69114,86687,4,4,
2106478348,968,47927,43739,4,3,
103643712,970,80154,26537,4,4,
406642050,972,7600,60280,4,4,
672758489,974,49489,14078,4,3,
1340352087,976,25214,80308,4,4,
459710673,978,16681,80021,4,3,
88801796,980,18406,48170,3,4,
794920215,982,8669,28570,3,4,
343253861,984,26532,95958,3,4,
169488631,986,40581,15497,4,4,
1203698546,988,11279,93135,4,4,
1308526288,990,60961,92993,4,3,
1280603673,992,27263,56480,3,4,
859371642,994,21773,57360,4,4,
132699113,996,62669,87195,4,3,
143838228,998,13282,78460,4,4,
173904918,1000,91095,95039,4,4,
50545169,1002,32840,54456,4,4,
559625096,1004,71278,75043,4,4,
2069419043,1006,69357,62370,4,3,
2037654848,1008,33875,32997,4,4,
896086769,1010,75486,87812,4,4,
1625259028,1012,68687,94388,4,3,
1242913745,1014,88514,19592,4,4,
1407623292,1016,43090,9595,4,4,
576399976,1018,53752,65277,3,3,
1458803539,1020,2905,86613,4,4,
1184875845,1022,81895,61249,4,4,
1018040214,1024,83785,61780,3,4,
1182676810,1026,40821,29539,4,4,
1183402460,1028,14381,23309,4,4,
658769217,1030,7432,73625,4,3,
30297518,1032,31243,31902,4,4,
1471997823,1034,23407,22951,4,4,
2032546690,1036,23531,45096,4,4,
881795913,1038,52799,91587,4,4,
1359759323,1040,17647,19161,4,4,
1323297049,1042,98321,40479,3,3,
1731143734,1044,17714,79825,4,4,
1861562062,1046,45129,33941,4,3,
1328878071,1048,10118,25113,3,4,
704140599,1050,35878,25166,4,4,
237563184,1052,23542,24687,4,3,
2122352194,1054,55250,25942,4,4,
1477875694,1056,32401,30194,4,4,
881092822,1058,79809,64003,4,4,
1103300106,1060,94504,96675,3,4,
2060240786,1062,92468,27684,4,3,
1352826861,1064,36644,25071,4,4,
591905715,1066,41091,61111,4,3,
891695139,1068,46608,45839,4,4,
871932570,1070,59989,34335,4,4,
1305540161,1072,16873,30615,4,3,
902496161,1074,63761,8279,4,4,
531748266,1076,73837,37847,4,3,
553194707,1078,35177,44649,3,4,
1166368731,1080,28182,94524,4,4,
1880580957,1082,90330,29728,4,3,
1875464110,1084,58089,90015,4,4,
176021240,1086,96960,90384,4,4,
81121942,1088,61222,69262,3,4,
1840565162,1090,63885,47284,3,4,
688383409,1092,74183,2789,3,3,
1099839505,1094,91457,42754,3,4,
1051549960,1096,17200,38136,4,4,
868864110,1098,87825,66991,4,4,
187774320,1100,89910,34799,4,4,
1395405407,1102,23676,62981,4,3,
1407910857,1104,56460,36373,4,4,
950252916,1106,98034,85353,3,4,
717261410,1108,41818,47521,4,4,
1247796004,1110,22997,28597,4,4,
125108586,1112,54229,1296,3,3,
585463120,1114,95182,56050,4,4,
1295556500,1116,35301,33642,4,4,
2007611261,1118,470,29781,4,3,
2057629499,1120,31929,81756,3,4,
399299470,1122,58730,94530,3,3,
502391764,1124,20664,44590,2,4,
666541590,1126,50952,87784,3,4,
1006300087,1128,13215,24753,2,3,
1165872700,1130,45395,18155,3,4,
963937996,1132,50303,23647,3,4,
494961599,1134,67305,34616,4,3,
437136698,1136,21921,19160,4,4,
1309537044,1138,45794,94775,4,4,
797378330,1140,15404,76779,4,4,
329551789,1142,28459,69930,3,4,
847993592,1144,27443,92416,4,3,
1273987292,1146,83585,46220,4,4,
1690705239,1148,47710,17897,4,4,
1608716681,1150,91294,73079,4,4,
670611381,1152,36289,807,3,4,
606065089,1154,86299,58435,4,3,
1198821208,1156,40840,58842,4,4,
1334172418,1158,3272,90943,3,4,
231966677,1160,54032,14607,4,4,
1513942461,1162,73299,25127,4,4,
75955652,1164,39694,65604,4,3,
118960096,1166,21751,20527,4,4,
1641788003,1168,24086,25139,4,4,
854559970,1170,22919,99478,3,3,
292146215,1172,6817,69869,3,4,
654109255,1174,78809,2799,3,3,
703353839,1176,3655,13461,4,4,
2019527791,1178,95164,41970,4,4,
1151502639,1180,70146,19251,4,4,
358726288,1182,38058,25160,4,4,
1882758343,1184,8721,39699,3,4,
615571409,1186,87495,47136,4,4,
456844248,1188,51516,83400,4,4,
398639915,1190,90150,33326,3,3,
2128462585,1192,43443,28199,4,4,
1236860176,1194,42541,79078,3,4,
1479236151,1196,76424,32958,3,3,
1731178419,1198,81118,89356,3,4,
426244619,1200,84812,48237,4,3,
2174559,1202,41980,14208,3,4,
1136558740,1204,86787,66246,4,4,
930916678,1206,88017,69757,3,3,
716301982,1208,84150,97322,2,4,
1595802946,1210,36478,63730,4,4,
1343955080,1212,24549,32507,4,3,
584351126,1214,83984,69083,3,4,
1632161054,1216,11229,78666,4,4,
523141368,1218,94314,22351,4,3,
1527185932,1220,43464,6974,2,4,
2111144281,1222,74786,15535,2,4,
1783269092,1224,27910,93669,4,4,
2073767220,1226,90680,55743,4,4,
1196353618,1228,84942,89089,3,3,
1089186155,1230,46278,85869,4,4,
1327889910,1232,48176,86050,4,4,
1408581842,1234,1185,36202,4,4,
2004696110,1236,81799,68778,4,4,
1614015259,1238,76769,64086,4,3,
789648540,1240,72663,84688,4,4,
136305486,1242,45084,14478,4,4,
54465820,1244,19132,13998,3,3,
169594354,1246,64806,33360,4,4,
852535943,1248,57368,58610,4,4,
216859630,1250,43244,81776,3,4,
184434454,1252,22514,36100,3,4,
825743722,1254,98225,40757,3,3,
1599759788,1256,90412,8169,4,4,
1953567711,1258,45209,25363,4,4,
429787182,1260,69665,96346,3,3,
1661488418,1262,26081,29884,3,4,
1934939654,1264,17854,61134,4,4,
1846630231,1266,78994,9574,3,4,
419078112,1268,47072,54937,4,4,
1791351648,1270,14386,44645,4,3,
1328820345,1272,81833,18480,3,4,
817599175,1274,8841,87181,4,4,
1636258939,1276,82304,19517,3,4,
1799558752,1278,80306,4192,3,4,
1325050613,1280,56110,78130,4,3,
1627591606,1282,95571,17032,3,4,
1200179735,1284,23782,43055,4,4,
611901412,1286,78940,14183,4,4,
16218213,1288,64191,60980,4,4,
1079490613,1290,59181,20749,4,4,
681463229,1292,45007,48550,4,3,
1622438510,1294,45176,74213,3,4,
669452001,1296,11647,45545,4,4,
543130312,1298,30595,75145,4,3,
303318485,1300,78059,59315,4,4,
420920256,1302,57454,94247,3,4,
833498730,1304,80419,97944,4,3,
786808507,1306,49173,8863,4,4,
2060623893,1308,36810,95226,3,4,
1659396240,1310,30348,66899,4,4,
1338765885,1312,47330,23307,4,4,
2118480916,1314,83111,90144,3,3,
1183433429,1316,37893,53302,4,4,
674063656,1318,46081,8139,4,4,
1293990159,1320,54039,40091,4,3,
1110061335,1322,3594,81080,4,4,
1842821398,1324,50438,51836,4,3,
487331420,1326,58504,22965,3,4,
1593844937,1328,62585,54122,4,4,
908059837,1330,73127,45646,4,3,
2075959547,1332,57385,96922,3,4,
874791778,1334,2126,33107,4,4,
1531437132,1336,27268,38683,4,3,
803053694,1338,9521,97360,4,4,
1231927460,1340,16222,96031,3,4,
517261111,1342,42793,7701,4,4,
882211224,1344,40467,28052,4,4,
2137624286,1346,41642,95263,4,3,
1042529720,1348,47367,96571,4,16,
762516512,1350,86519,2399,4,4,
513298615,1352,81981,76480,4,3,
84705921,1354,27568,54923,4,4,
1095079861,1356,46376,36373,4,4,
1788790039,1358,73887,78920,3,4,
155332762,1360,54042,53020,4,4,
1653005100,1362,39634,54932,4,4,
1861760841,1364,26462,65826,3,4,
1713792441,1366,93617,59991,4,4,
1913018927,1368,32242,52498,4,3,
89464407,1370,75701,78823,3,4,
958454900,1372,64598,5252,4,4,
1985454950,1374,90375,61461,4,4,
627733573,1376,44840,61667,3,4,
1727362246,1378,69828,33240,4,3,
1908801519,1380,35622,32018,4,4,
394138927,1382,93784,1130,3,4,
2077123445,1384,68060,85430,4,3,
134259565,1386,10507,61216,4,4,
162103400,1388,39311,47779,3,4,
125986698,1390,73712,96860,4,4,
1032762320,1392,46041,69378,4,4,
1517372070,1394,73675,48612,3,3,
1385248789,1396,76117,71754,4,4,
976007040,1398,33676,7597,4,4,
236315243,1400,7035,38492,3,3,
1745659458,1402,9133,52936,4,4,
1269647876,1404,75737,40110,4,4,
2063046465,1406,7498,91536,3,4,
1621489669,1408,29955,54296,4,4,
142963411,1410,63159,75939,4,3,
748552258,1412,75953,85110,4,4,
152014665,1414,96447,32799,4,4,
1886539358,1416,89857,89282,4,3,
348977933,1418,22069,53205,3,4,
1255609779,1420,32987,69395,4,3,
2105751202,1422,23836,48160,4,4,
1817242030,1424,90457,19276,3,4,
135238272,1426,93375,33686,4,3,
1022173220,1428,52690,51212,4,4,
1006383130,1430,53222,77816,3,4,
1584773725,1432,94236,69788,4,4,
1824872749,1434,67010,4432,4,4,
1056707529,1436,74549,73342,4,3,
387670881,1438,55982,59769,4,4,
1611362459,1440,66591,76060,3,4,
652804535,1442,16072,52099,4,3,
8510585,1444,8909,27937,4,4,
1830239754,1446,72798,80416,3,4,
932184432,1448,56001,29779,4,4,
432554099,1450,76696,58541,3,4,
887256715,1452,97589,42104,4,3,
357541254,1454,5768,81543,4,4,
1084841172,1456,685,23045,3,4,
735557979,1458,37112,78060,4,3,
1419903551,1460,21834,12020,4,4,
1838300263,1462,3573,35697,4,4,
61706126,1464,86629,26633,3,4,
2070382471,1466,19155,91205,4,4,
1379818417,1468,4008,83252,4,3,
1301497972,1470,31658,58143,4,4,
268003847,1472,92349,72499,4,4,
32368709,1474,55962,66430,4,3,
1343086038,1476,6097,25464,3,4,
1809031606,1478,39850,46935,4,4,
439671679,1480,49821,33950,4,3,
430104681,1482,84932,1867,3,4,
625776715,1484,75022,32080,4,3,
2028415243,1486,59561,57326,3,4,
453375956,1488,1602,39260,4,4,
259553274,1490,17576,86823,4,3,
579428613,1492,13117,84875,3,4,
523297379,1494,31730,60346,4,4,
629302842,1496,12664,14842,4,4,
370122479,1498,20282,48652,4,4,
1989118714,1500,61314,24153,4,3,
137223674,1502,37959,34794,4,4,
1073701205,1504,80059,15515,3,4,
86219628,1506,82735,62645,4,4,
742837872,1508,74552,18095,4,4,
1724290158,1510,91968,86986,4,3,
421115326,1512,55108,50437,4,4,
1943121764,1514,15960,21107,3,4,
573930355,1516,74982,38627,4,4,
1498204295,1518,45272,90952,3,4,
1548582348,1520,41442,8455,4,3,
1932398650,1522,28581,15891,4,4,
1413584611,1524,77517,110,4,4,
892983501,1526,53442,17734,4,3,
176000160,1528,80807,25739,3,4,
875272472,1530,1501,10728,3,4,
603347444,1532,55067,58236,4,3,
1727982863,1534,45382,86055,4,4,
581907650,1536,71119,36142,4,4,
311295236,1538,80738,44854,3,4,
2029016923,1540,85686,91158,3,4,
2116970849,1542,34788,93786,3,4,
1053358193,1544,23419,57847,3,4,
1308194433,1546,96490,12212,4,3,
1554369961,1548,3680,15796,4,4,
419142519,1550,81670,56856,4,3,
480138128,1552,11082,47511,3,4,
309476556,1554,43186,58450,4,4,
465022098,1556,228,70528,4,3,
1177490844,1558,35742,71988,3,4,
112790637,1560,3029,55311,3,4,
146256845,1562,51393,71471,4,4,
869100267,1564,30364,15777,4,4,
1418793183,1566,93626,59081,4,3,
